proteinA,proteinB
id_4373,id_4391
id_3664,id_6406
id_4039,id_4043
id_4129,id_4373
id_3116,id_4373
id_1313,id_1433
id_132,id_2173
id_150,id_2097
id_4871,id_5425
id_4162,id_4373
id_3116,id_6406
id_342,id_3203
id_3279,id_3901
id_4651,id_4933
id_1977,id_2751
id_1542,id_1690
id_3664,id_4006
id_3476,id_5129
id_3558,id_6346
id_4526,id_4536
id_5019,id_5902
id_4536,id_4645
id_3010,id_5129
id_286,id_6314
id_3327,id_4645
id_3476,id_4006
id_3010,id_4006
id_4560,id_5492
id_3377,id_6350
id_1014,id_1470
id_3326,id_4850
id_5159,id_6314
id_230,id_2243
id_1545,id_3327
id_2220,id_5159
id_5159,id_6415
id_3044,id_6025
id_3664,id_5129
id_5232,id_5652
id_3463,id_3978
id_3201,id_4525
id_3097,id_3978
id_4792,id_6292
id_6414,id_6490
id_3876,id_3978
id_5213,id_5257
id_216,id_302
id_150,id_6314
id_3688,id_3978
id_3462,id_5160
id_3978,id_4306
id_3978,id_4016
id_3978,id_4162
id_3978,id_4129
id_3057,id_3978
id_1542,id_4536
id_2023,id_6422
id_3766,id_4041
id_3610,id_3978
id_1879,id_2297
id_2097,id_5160
id_594,id_5160
id_1680,id_6490
id_5084,id_5451
id_740,id_1301
id_4939,id_5257
id_411,id_6292
id_3201,id_3978
id_5160,id_5509
id_2023,id_5159
id_572,id_3201
id_740,id_5160
id_3766,id_3789
id_69,id_3201
id_4536,id_4922
id_6077,id_6584
id_2151,id_2657
id_1919,id_2297
id_1901,id_2055
id_6350,id_6649
id_3978,id_4473
id_1764,id_1983
id_3908,id_4069
id_6185,id_6350
id_1693,id_4721
id_3377,id_6292
id_4579,id_5101
id_2234,id_2785
id_1746,id_6514
id_427,id_6592
id_3201,id_4373
id_310,id_4536
id_3327,id_4232
id_1713,id_3002
id_5129,id_5301
id_3327,id_4922
id_1884,id_1977
id_4016,id_4373
id_3327,id_4505
id_3201,id_6314
id_5257,id_5273
id_310,id_3327
id_2023,id_5160
id_1799,id_6350
id_3201,id_6406
id_439,id_6350
id_3058,id_6142
id_3978,id_4176
id_1841,id_2970
id_3377,id_4974
id_2578,id_2940
id_150,id_2023
id_3978,id_4458
id_4974,id_6350
id_4796,id_5519
id_5101,id_5879
id_286,id_1950
id_3688,id_4373
id_327,id_4536
id_3688,id_6406
id_2151,id_3003
id_286,id_6558
id_3830,id_4007
id_286,id_6297
id_1555,id_5159
id_286,id_6527
id_5159,id_6527
id_5159,id_6297
id_3342,id_3830
id_5159,id_6558
id_286,id_1392
id_286,id_3712
id_3830,id_3866
id_3196,id_5159
id_6306,id_6675
id_1519,id_3743
id_1950,id_5159
id_310,id_6675
id_3712,id_5159
id_286,id_3196
id_2220,id_5160
id_286,id_1555
id_310,id_755
id_70,id_2087
id_3078,id_4561
id_1679,id_3327
id_5032,id_6675
id_3377,id_3830
id_4697,id_6406
id_3140,id_3830
id_327,id_3327
id_1841,id_2852
id_3744,id_5159
id_3327,id_6254
id_3630,id_3830
id_70,id_3057
id_3617,id_3830
id_1746,id_2259
id_287,id_6558
id_287,id_6527
id_4939,id_6350
id_1746,id_6399
id_4803,id_5160
id_4803,id_5159
id_663,id_3057
id_1977,id_4983
id_1522,id_1983
id_549,id_740
id_1950,id_5160
id_3684,id_3830
id_4865,id_5160
id_287,id_1555
id_287,id_1950
id_1983,id_3123
id_3245,id_6210
id_1922,id_5159
id_5213,id_6350
id_150,id_6504
id_447,id_1942
id_3116,id_4905
id_189,id_1219
id_1983,id_6025
id_3712,id_5160
id_1555,id_5160
id_956,id_1160
id_70,id_4593
id_3237,id_4567
id_287,id_1392
id_1983,id_2804
id_189,id_3642
id_933,id_1205
id_2033,id_5160
id_287,id_3712
id_1944,id_4902
id_258,id_1680
id_258,id_6414
id_3630,id_6350
id_663,id_2087
id_2199,id_6675
id_242,id_901
id_4635,id_5460
id_5159,id_6504
id_1799,id_2553
id_5160,id_6527
id_5160,id_6558
id_5160,id_6297
id_2259,id_2835
id_287,id_6297
id_4645,id_4905
id_2553,id_2626
id_1630,id_4782
id_204,id_3041
id_498,id_1881
id_70,id_310
id_116,id_1160
id_1614,id_4766
id_716,id_1019
id_1977,id_6079
id_2815,id_2893
id_150,id_1950
id_6374,id_6443
id_3520,id_6374
id_1980,id_5214
id_663,id_6514
id_1983,id_6579
id_3342,id_3863
id_2530,id_2625
id_4516,id_5857
id_2479,id_2625
id_3390,id_4296
id_1980,id_6341
id_1515,id_2405
id_1977,id_4697
id_716,id_2243
id_839,id_1015
id_58,id_6194
id_663,id_3610
id_1573,id_3370
id_29,id_6672
id_251,id_6059
id_70,id_2199
id_1942,id_3425
id_342,id_2236
id_1894,id_6322
id_251,id_1977
id_1980,id_4949
id_827,id_1015
id_486,id_1977
id_3078,id_4586
id_1700,id_1991
id_407,id_541
id_1977,id_6319
id_2243,id_2625
id_65,id_1014
id_407,id_1319
id_5149,id_5159
id_258,id_4961
id_489,id_6558
id_1942,id_3201
id_3195,id_6045
id_1942,id_2193
id_4535,id_6573
id_2087,id_2582
id_4721,id_6527
id_5194,id_5209
id_3608,id_6014
id_1942,id_2943
id_237,id_1013
id_1713,id_2530
id_258,id_3636
id_1977,id_2271
id_4905,id_6604
id_4824,id_5262
id_4593,id_5151
id_3288,id_5084
id_2457,id_2995
id_5268,id_5451
id_475,id_1019
id_3727,id_6299
id_4986,id_5830
id_947,id_998
id_1977,id_6399
id_716,id_1977
id_4867,id_6584
id_5268,id_5318
id_1775,id_2581
id_5084,id_6399
id_5151,id_5815
id_5018,id_6036
id_318,id_4961
id_1008,id_1423
id_12,id_3636
id_4853,id_5831
id_1901,id_2167
id_670,id_1977
id_3288,id_4586
id_12,id_4961
id_318,id_3636
id_2110,id_3044
id_4568,id_6239
id_2243,id_6584
id_3216,id_4458
id_3216,id_4306
id_3216,id_4016
id_3327,id_3516
id_3216,id_3978
id_3216,id_3420
id_5151,id_5318
id_5151,id_5301
id_286,id_4661
id_286,id_393
id_286,id_5012
id_1869,id_2339
id_1869,id_2605
id_1869,id_2875
id_3178,id_3476
id_3178,id_3327
id_3178,id_6301
id_3178,id_6254
id_3178,id_3477
id_3178,id_6612
id_4645,id_6675
id_3617,id_3926
id_3617,id_4445
id_3057,id_6543
id_3057,id_6322
id_1715,id_4645
id_1869,id_2297
id_5151,id_5444
id_5151,id_5942
id_5151,id_5927
id_5151,id_5697
id_5149,id_5160
id_3327,id_6301
id_367,id_6017
id_367,id_6406
id_367,id_6059
id_367,id_6543
id_367,id_6322
id_367,id_6675
id_3216,id_3851
id_1829,id_2561
id_1680,id_6656
id_3178,id_3640
id_3327,id_4129
id_3327,id_4109
id_3327,id_4152
id_3327,id_3475
id_3327,id_4478
id_3327,id_3981
id_3327,id_4458
id_3327,id_3789
id_640,id_720
id_3327,id_6573
id_3327,id_6514
id_3327,id_3610
id_6237,id_6572
id_251,id_836
id_251,id_755
id_6079,id_6618
id_6102,id_6656
id_3057,id_3260
id_3057,id_3216
id_3216,id_4162
id_3216,id_3475
id_1829,id_2493
id_1829,id_2582
id_4796,id_5134
id_755,id_872
id_70,id_1083
id_251,id_989
id_251,id_934
id_2087,id_2150
id_3327,id_6450
id_3327,id_6079
id_3327,id_6306
id_439,id_1377
id_3327,id_6612
id_755,id_997
id_755,id_879
id_6079,id_6675
id_1570,id_3233
id_3233,id_3538
id_872,id_989
id_872,id_1111
id_872,id_934
id_3201,id_6675
id_334,id_3233
id_955,id_1361
id_3630,id_3926
id_3630,id_4445
id_1544,id_2493
id_1544,id_2856
id_1544,id_2605
id_3327,id_6319
id_3327,id_6485
id_3327,id_3688
id_3327,id_3691
id_3712,id_4887
id_663,id_6399
id_3201,id_3260
id_3201,id_6543
id_3201,id_6220
id_1715,id_4593
id_1715,id_4526
id_1715,id_2152
id_4515,id_4912
id_3201,id_3436
id_3201,id_6017
id_4519,id_5159
id_3201,id_3216
id_3476,id_6543
id_1558,id_6350
id_1558,id_1590
id_1715,id_1829
id_310,id_934
id_1746,id_3327
id_1590,id_4792
id_1807,id_2339
id_411,id_1590
id_1590,id_4980
id_1590,id_4625
id_1590,id_4644
id_4661,id_5159
id_6390,id_6399
id_1807,id_2875
id_4792,id_5915
id_1590,id_5080
id_1590,id_4584
id_1590,id_1706
id_1590,id_5133
id_1584,id_4616
id_4792,id_5257
id_4792,id_5508
id_551,id_3178
id_3640,id_6543
id_950,id_1361
id_1545,id_6543
id_6059,id_6322
id_70,id_938
id_69,id_989
id_4983,id_5151
id_6059,id_6514
id_551,id_3243
id_1544,id_2561
id_1544,id_2875
id_70,id_989
id_447,id_557
id_447,id_489
id_1706,id_2482
id_1704,id_2336
id_5055,id_6188
id_6306,id_6543
id_6142,id_6543
id_3478,id_3603
id_1753,id_3044
id_2150,id_2875
id_2150,id_2751
id_2150,id_2879
id_2151,id_2875
id_2150,id_2785
id_2151,id_2297
id_2151,id_2339
id_1542,id_1715
id_3116,id_3178
id_4536,id_4983
id_4536,id_5032
id_743,id_910
id_2131,id_3044
id_2151,id_2234
id_2151,id_2879
id_2151,id_2582
id_1983,id_2113
id_2199,id_4535
id_6088,id_6572
id_1542,id_2339
id_1542,id_2582
id_251,id_3260
id_1695,id_2091
id_743,id_1361
id_3178,id_3664
id_5207,id_5942
id_1706,id_2845
id_251,id_1111
id_4757,id_5159
id_5207,id_5590
id_5207,id_5719
id_5207,id_5510
id_251,id_3327
id_251,id_3216
id_287,id_1376
id_155,id_1301
id_6514,id_6543
id_6514,id_6675
id_5213,id_5508
id_4757,id_5160
id_3301,id_5248
id_3116,id_3216
id_3652,id_3777
id_3652,id_3734
id_3301,id_3433
id_2199,id_4536
id_5012,id_5160
id_5012,id_5159
id_2152,id_2582
id_2152,id_2788
id_2152,id_2339
id_2152,id_2297
id_1780,id_6319
id_1780,id_2152
id_1780,id_6079
id_1780,id_2151
id_3327,id_4175
id_3327,id_4318
id_2199,id_3260
id_2199,id_3216
id_3327,id_4306
id_3327,id_4041
id_3327,id_4162
id_230,id_720
id_230,id_3178
id_327,id_6675
id_327,id_6543
id_287,id_1141
id_1848,id_6365
id_3327,id_3876
id_245,id_1507
id_245,id_1884
id_4663,id_5248
id_287,id_5012
id_287,id_4950
id_3140,id_6350
id_557,id_3062
id_3178,id_3348
id_6399,id_6543
id_4586,id_5151
id_3178,id_3516
id_3044,id_6135
id_3044,id_3279
id_3044,id_6574
id_3184,id_3403
id_557,id_3196
id_327,id_3178
id_327,id_3216
id_327,id_720
id_4643,id_6543
id_70,id_1513
id_6079,id_6543
id_1573,id_2304
id_720,id_4549
id_70,id_1829
id_70,id_2089
id_70,id_327
id_70,id_1807
id_70,id_1884
id_70,id_1869
id_70,id_1690
id_557,id_3712
id_557,id_3425
id_3184,id_3216
id_3184,id_3770
id_3201,id_5151
id_3684,id_4445
id_3684,id_3926
id_70,id_251
id_70,id_486
id_70,id_178
id_557,id_3744
id_1780,id_1807
id_1780,id_6514
id_1545,id_1715
id_1894,id_2089
id_3688,id_3770
id_4536,id_4697
id_3475,id_6017
id_6017,id_6079
id_6017,id_6573
id_6017,id_6306
id_6017,id_6514
id_70,id_245
id_70,id_2151
id_3201,id_4536
id_70,id_367
id_252,id_3712
id_252,id_3062
id_6017,id_6319
id_4865,id_5159
id_1545,id_3178
id_1545,id_3216
id_1780,id_2089
id_3475,id_6543
id_3178,id_4391
id_3688,id_4208
id_367,id_989
id_367,id_1150
id_367,id_934
id_367,id_1111
id_2053,id_6319
id_2053,id_6079
id_2053,id_6399
id_70,id_1712
id_70,id_2152
id_70,id_1899
id_3475,id_6406
id_3475,id_6059
id_3475,id_6675
id_5257,id_5392
id_5257,id_5508
id_5257,id_5915
id_4718,id_5510
id_3178,id_4307
id_3178,id_3981
id_3178,id_4318
id_3178,id_4152
id_3178,id_4041
id_70,id_6604
id_70,id_6319
id_70,id_6079
id_310,id_1111
id_252,id_447
id_252,id_1141
id_69,id_934
id_4636,id_4687
id_4636,id_5019
id_6018,id_6365
id_720,id_880
id_720,id_1126
id_720,id_1083
id_310,id_4535
id_367,id_836
id_3044,id_5113
id_3178,id_4343
id_3178,id_3789
id_1841,id_2295
id_1841,id_2493
id_1841,id_2856
id_4535,id_4697
id_3178,id_3851
id_3178,id_4232
id_1884,id_2150
id_70,id_6514
id_5268,id_5372
id_5268,id_5590
id_5268,id_5719
id_5271,id_5942
id_5271,id_5301
id_3664,id_6675
id_3664,id_6543
id_230,id_910
id_3475,id_4535
id_3475,id_4536
id_3475,id_5151
id_5271,id_5815
id_5271,id_5850
id_5271,id_5697
id_5271,id_5927
id_5271,id_5444
id_5271,id_5704
id_5271,id_5698
id_3260,id_6514
id_3260,id_3475
id_3260,id_6319
id_720,id_1492
id_720,id_743
id_720,id_1410
id_720,id_809
id_720,id_1425
id_720,id_1380
id_989,id_1083
id_3705,id_3792
id_252,id_3744
id_252,id_3196
id_252,id_3425
id_3216,id_6319
id_3216,id_6263
id_3216,id_6604
id_3216,id_6399
id_3216,id_3610
id_3216,id_3664
id_1708,id_2504
id_1780,id_3475
id_1780,id_3201
id_2199,id_2875
id_2199,id_2339
id_230,id_934
id_2089,id_3260
id_2089,id_3216
id_989,id_997
id_989,id_1479
id_2091,id_3564
id_1780,id_3610
id_5273,id_5508
id_1544,id_3327
id_1544,id_3178
id_3178,id_6604
id_3178,id_6077
id_3178,id_6263
id_2199,id_3003
id_2199,id_3327
id_2199,id_3403
id_6377,id_6543
id_230,id_1361
id_2199,id_2788
id_5275,id_5905
id_4950,id_5159
id_4535,id_4983
id_4535,id_5032
id_683,id_6350
id_1884,id_5151
id_1884,id_4536
id_1884,id_4535
id_2226,id_6017
id_716,id_720
id_716,id_989
id_716,id_910
id_716,id_1361
id_716,id_934
id_4950,id_5160
id_3260,id_3688
id_3260,id_6079
id_177,id_3233
id_1690,id_4536
id_4697,id_5747
id_4697,id_5322
id_2152,id_6017
id_475,id_720
id_475,id_2140
id_475,id_1715
id_2226,id_6543
id_1712,id_2879
id_1712,id_2150
id_1712,id_2971
id_1712,id_1780
id_1712,id_2657
id_1715,id_2730
id_1884,id_2053
id_2087,id_3403
id_2087,id_3327
id_2087,id_3057
id_2087,id_3260
id_3734,id_4448
id_989,id_1166
id_989,id_1126
id_989,id_1069
id_1884,id_6543
id_1884,id_6322
id_1884,id_6017
id_1507,id_1807
id_1507,id_1884
id_1507,id_6399
id_1507,id_2017
id_2189,id_5160
id_2189,id_5159
id_70,id_6306
id_1884,id_6675
id_1884,id_6618
id_2087,id_6543
id_2152,id_6543
id_2152,id_6675
id_483,id_747
id_483,id_1998
id_483,id_1578
id_1884,id_6059
id_2247,id_6543
id_3403,id_4306
id_1807,id_4536
id_1807,id_5151
id_3216,id_3688
id_3403,id_4458
id_3403,id_3610
id_3403,id_4129
id_880,id_910
id_880,id_934
id_251,id_1780
id_2226,id_3216
id_4526,id_6383
id_4526,id_5151
id_4526,id_6543
id_4526,id_6675
id_4526,id_4636
id_2226,id_2875
id_2226,id_2297
id_483,id_1951
id_3144,id_4515
id_310,id_6543
id_310,id_6017
id_310,id_6059
id_2226,id_2657
id_2226,id_2582
id_2226,id_2879
id_2226,id_2788
id_4636,id_6142
id_5301,id_5845
id_5317,id_5508
id_2226,id_2339
id_70,id_6263
id_475,id_989
id_475,id_910
id_475,id_1361
id_475,id_934
id_178,id_3403
id_310,id_989
id_6059,id_6079
id_6059,id_6319
id_1715,id_2940
id_1690,id_1712
id_6036,id_6399
id_4636,id_6383
id_3260,id_3610
id_3260,id_6573
id_178,id_3216
id_2226,id_3260
id_2226,id_3003
id_486,id_1780
id_2226,id_3327
id_3403,id_3475
id_3403,id_4162
id_3403,id_4208
id_483,id_1452
id_3140,id_4445
id_3140,id_3926
id_483,id_1151
id_483,id_1229
id_1922,id_6060
id_5317,id_5915
id_3770,id_4109
id_3770,id_3876
id_3770,id_4306
id_3770,id_4129
id_3688,id_6059
id_3688,id_6017
id_3688,id_6543
id_3688,id_6675
id_3688,id_6618
id_1531,id_3745
id_1807,id_3403
id_1807,id_3216
id_3044,id_4717
id_3770,id_4478
id_19,id_411
id_19,id_1313
id_19,id_683
id_19,id_754
id_1715,id_2226
id_1715,id_2625
id_1715,id_1869
id_1715,id_2314
id_3003,id_3475
id_178,id_989
id_178,id_934
id_178,id_1150
id_178,id_755
id_178,id_367
id_3178,id_6142
id_251,id_4535
id_178,id_3260
id_178,id_3327
id_178,id_3003
id_1807,id_3327
id_1807,id_3003
id_6604,id_6675
id_3777,id_4448
id_5019,id_6383
id_327,id_910
id_997,id_1111
id_4949,id_4976
id_1555,id_4887
id_1807,id_3260
id_252,id_1498
id_4535,id_6319
id_879,id_989
id_252,id_1950
id_252,id_1922
id_252,id_2193
id_879,id_934
id_4974,id_5508
id_3433,id_4663
id_486,id_1715
id_486,id_2053
id_6506,id_6656
id_716,id_6543
id_486,id_2150
id_3403,id_3688
id_2226,id_3403
id_1180,id_1377
id_3792,id_4230
id_6322,id_6485
id_720,id_3058
id_2033,id_5159
id_19,id_1180
id_19,id_1499
id_19,id_1377
id_19,id_587
id_19,id_1408
id_486,id_1507
id_720,id_3116
id_720,id_3516
id_720,id_3010
id_5322,id_5815
id_5322,id_5444
id_3792,id_4204
id_19,id_190
id_19,id_733
id_19,id_1558
id_5322,id_5697
id_4670,id_5905
id_3640,id_4636
id_1715,id_1884
id_1715,id_2247
id_1519,id_2215
id_1519,id_2519
id_1519,id_2296
id_1519,id_2223
id_1519,id_1872
id_1519,id_2054
id_3640,id_5151
id_5032,id_5151
id_711,id_1665
id_251,id_4536
id_4983,id_5271
id_4983,id_5322
id_149,id_3652
id_484,id_934
id_484,id_989
id_149,id_393
id_150,id_703
id_2053,id_4983
id_150,id_3652
id_150,id_3744
id_1919,id_2298
id_475,id_3216
id_475,id_3178
id_150,id_511
id_150,id_155
id_4535,id_6079
id_4535,id_6306
id_4535,id_6514
id_150,id_393
id_4663,id_5974
id_1950,id_6304
id_3475,id_3978
id_19,id_1706
id_703,id_1301
id_4972,id_5753
id_2089,id_6675
id_2089,id_6543
id_1977,id_2530
id_418,id_6656
id_178,id_4536
id_178,id_5151
id_3196,id_6304
id_1679,id_2561
id_1679,id_2493
id_489,id_2193
id_720,id_6263
id_720,id_6077
id_720,id_6301
id_720,id_6612
id_720,id_6450
id_720,id_6604
id_6322,id_6514
id_1679,id_2298
id_489,id_1555
id_489,id_1950
id_179,id_3327
id_179,id_3610
id_1679,id_2605
id_1679,id_2875
id_4536,id_6079
id_4666,id_5275
id_4663,id_5988
id_4536,id_6573
id_4536,id_6306
id_4536,id_6514
id_4536,id_6319
id_1519,id_3558
id_3597,id_5159
id_3597,id_5160
id_3243,id_3476
id_3243,id_3640
id_3243,id_3477
id_3243,id_3420
id_1519,id_3316
id_4654,id_5405
id_190,id_1590
id_910,id_1492
id_910,id_1083
id_3830,id_4445
id_3830,id_3926
id_3691,id_6322
id_910,id_1380
id_1829,id_3178
id_910,id_1425
id_2151,id_6017
id_910,id_1410
id_1829,id_3216
id_5362,id_5908
id_910,id_955
id_1715,id_1807
id_1715,id_2087
id_1712,id_4535
id_3522,id_5134
id_465,id_6365
id_251,id_2150
id_251,id_1507
id_251,id_1715
id_251,id_2053
id_486,id_755
id_19,id_4644
id_2053,id_4697
id_19,id_4792
id_19,id_5133
id_19,id_4980
id_486,id_989
id_486,id_934
id_486,id_1111
id_486,id_836
id_1679,id_3178
id_1679,id_3233
id_3745,id_4635
id_1513,id_1690
id_4645,id_5590
id_4645,id_5719
id_4645,id_5510
id_4645,id_5845
id_19,id_5080
id_19,id_4584
id_19,id_4625
id_1513,id_6059
id_1513,id_2879
id_1513,id_1712
id_179,id_3003
id_179,id_3057
id_179,id_3403
id_445,id_6088
id_199,id_1695
id_3436,id_4288
id_3436,id_4016
id_489,id_3744
id_4645,id_5833
id_4645,id_5271
id_4645,id_5372
id_4645,id_5151
id_720,id_4867
id_310,id_1715
id_720,id_6254
id_879,id_1111
id_6319,id_6675
id_1780,id_2551
id_1780,id_2940
id_3475,id_4373
id_3233,id_6572
id_3233,id_6554
id_1715,id_2151
id_1715,id_2199
id_1715,id_2089
id_3233,id_6075
id_3233,id_6664
id_1715,id_4891
id_4629,id_6527
id_4629,id_6297
id_70,id_879
id_1715,id_2518
id_1715,id_2751
id_1715,id_2271
id_1715,id_2796
id_70,id_880
id_2151,id_6543
id_70,id_997
id_4644,id_5508
id_70,id_934
id_1879,id_2298
id_6573,id_6675
id_4644,id_5915
id_178,id_4535
id_3688,id_4536
id_3694,id_6565
id_4939,id_5508
id_6319,id_6618
id_367,id_3003
id_1680,id_2846
id_1998,id_2252
id_3744,id_4887
id_1558,id_2845
id_6543,id_6604
id_6543,id_6573
id_1558,id_2482
id_3056,id_4515
id_150,id_1477
id_6565,id_6572
id_174,id_1414
id_6319,id_6543
id_4891,id_6543
id_4891,id_5151
id_4687,id_6383
id_230,id_1715
id_483,id_6668
id_252,id_1555
id_6414,id_6656
id_2252,id_2472
id_2252,id_2531
id_511,id_5159
id_1715,id_4586
id_445,id_3233
id_1715,id_2785
id_1715,id_2418
id_489,id_1141
id_489,id_1498
id_836,id_997
id_836,id_934
id_836,id_989
id_683,id_1377
id_836,id_938
id_836,id_879
id_640,id_3178
id_1513,id_3403
id_150,id_1331
id_1590,id_2947
id_1590,id_2631
id_150,id_1401
id_3216,id_4526
id_2053,id_3688
id_412,id_6672
id_1715,id_4922
id_2259,id_2879
id_1715,id_4983
id_287,id_6665
id_5082,id_6355
id_1741,id_2259
id_5018,id_5719
id_327,id_5151
id_2006,id_5160
id_640,id_3327
id_1511,id_2252
id_1511,id_2397
id_3216,id_4593
id_3866,id_3926
id_3866,id_4445
id_3688,id_5151
id_3688,id_4535
id_2006,id_5159
id_4643,id_5271
id_5392,id_5508
id_5392,id_5915
id_2271,id_2297
id_2271,id_2657
id_2271,id_2788
id_2271,id_2582
id_1869,id_6675
id_3003,id_3057
id_2226,id_5151
id_2226,id_4536
id_3477,id_4636
id_2271,id_2879
id_1841,id_3178
id_1841,id_3327
id_6297,id_6304
id_5018,id_5942
id_3058,id_3327
id_3058,id_3178
id_5018,id_5590
id_393,id_1300
id_3869,id_3942
id_3216,id_4586
id_545,id_2227
id_3216,id_4645
id_3216,id_4922
id_3002,id_3327
id_3002,id_3178
id_151,id_720
id_489,id_3196
id_489,id_3712
id_2271,id_2875
id_2271,id_2339
id_1555,id_2502
id_1555,id_2822
id_3216,id_4983
id_3057,id_3327
id_3057,id_3403
id_1507,id_3688
id_3010,id_5151
id_3010,id_3178
id_1690,id_2321
id_5082,id_6572
id_286,id_6665
id_286,id_399
id_828,id_1150
id_407,id_6565
id_406,id_6552
id_4636,id_5850
id_4636,id_5808
id_4636,id_5347
id_4636,id_5902
id_149,id_6517
id_149,id_6665
id_149,id_6190
id_286,id_6190
id_327,id_1715
id_286,id_6220
id_5245,id_6399
id_5245,id_6514
id_5402,id_5835
id_4636,id_5610
id_230,id_989
id_4636,id_5318
id_878,id_934
id_6254,id_6675
id_6254,id_6543
id_2297,id_2418
id_878,id_989
id_1861,id_3044
id_3610,id_5151
id_3610,id_4535
id_3610,id_4536
id_5413,id_5835
id_1578,id_2397
id_6058,id_6543
id_245,id_3327
id_2295,id_2852
id_502,id_1414
id_3178,id_4645
id_5425,id_5915
id_5425,id_5508
id_557,id_6673
id_557,id_6297
id_3478,id_4044
id_3010,id_6543
id_2297,id_2314
id_2297,id_2483
id_2297,id_2751
id_2297,id_2796
id_2297,id_2518
id_2297,id_2785
id_2295,id_2970
id_2298,id_2489
id_165,id_447
id_2298,id_2531
id_2298,id_2473
id_511,id_1300
id_165,id_1222
id_245,id_4535
id_4625,id_5915
id_4625,id_5508
id_4625,id_5257
id_2297,id_2940
id_165,id_5248
id_5444,id_5697
id_5444,id_5747
id_1869,id_3178
id_245,id_4536
id_5151,id_6573
id_5151,id_6399
id_5151,id_6263
id_3178,id_4586
id_3178,id_4867
id_3216,id_4643
id_3712,id_6304
id_3243,id_6383
id_3178,id_4718
id_3610,id_6543
id_4697,id_6675
id_4697,id_6017
id_4697,id_6059
id_5151,id_6514
id_5151,id_6254
id_3216,id_6573
id_3216,id_6142
id_3216,id_6254
id_245,id_5151
id_858,id_934
id_858,id_989
id_393,id_1301
id_484,id_3243
id_720,id_4505
id_4922,id_5372
id_1869,id_3216
id_150,id_6190
id_150,id_6665
id_4922,id_5151
id_155,id_5160
id_155,id_5159
id_4922,id_5719
id_3178,id_5207
id_3178,id_5018
id_3178,id_4549
id_4922,id_5590
id_4922,id_5845
id_150,id_6188
id_150,id_6517
id_150,id_6527
id_150,id_6558
id_4922,id_5510
id_252,id_6673
id_252,id_6297
id_252,id_6527
id_252,id_6558
id_4922,id_5271
id_5449,id_5508
id_3057,id_4536
id_3057,id_5151
id_2089,id_6017
id_1519,id_4933
id_2089,id_6406
id_3128,id_5168
id_178,id_836
id_3327,id_4343
id_3610,id_6017
id_3516,id_4417
id_4593,id_5271
id_178,id_1111
id_1519,id_4732
id_1765,id_6215
id_6263,id_6543
id_70,id_3688
id_70,id_3010
id_3926,id_4445
id_3926,id_4007
id_70,id_3477
id_2304,id_2861
id_2314,id_2582
id_2314,id_2848
id_2314,id_2339
id_3942,id_4402
id_3942,id_4251
id_70,id_3116
id_6267,id_6365
id_1807,id_6675
id_1807,id_6017
id_362,id_1247
id_362,id_989
id_4666,id_6565
id_286,id_1401
id_286,id_1477
id_3610,id_6514
id_5496,id_5958
id_5496,id_5988
id_5496,id_5571
id_5496,id_5974
id_5508,id_5525
id_5508,id_5907
id_5508,id_5915
id_2152,id_4536
id_5151,id_6604
id_5151,id_6319
id_5151,id_6079
id_6263,id_6675
id_3610,id_6675
id_1780,id_2785
id_3216,id_6058
id_3216,id_6514
id_3216,id_6079
id_1746,id_2875
id_1746,id_2879
id_5510,id_5850
id_5510,id_5902
id_5510,id_5576
id_5510,id_5698
id_5510,id_5833
id_5510,id_5927
id_2152,id_5151
id_1708,id_6656
id_3327,id_4697
id_3327,id_5207
id_3327,id_4983
id_1542,id_6543
id_310,id_3260
id_3057,id_5245
id_3178,id_4922
id_1899,id_2582
id_3178,id_4505
id_3978,id_4006
id_3978,id_4313
id_3978,id_4255
id_179,id_2089
id_179,id_1513
id_251,id_6543
id_251,id_6675
id_251,id_6618
id_251,id_6017
id_557,id_2193
id_179,id_1712
id_1513,id_4535
id_286,id_1331
id_179,id_2087
id_3327,id_4867
id_70,id_3475
id_3978,id_4373
id_150,id_4519
id_2151,id_4535
id_70,id_3420
id_1741,id_6399
id_5508,id_5524
id_4586,id_5719
id_4586,id_5510
id_70,id_3664
id_70,id_3201
id_70,id_3640
id_6292,id_6350
id_70,id_3610
id_1070,id_1414
id_5030,id_5905
id_2336,id_2574
id_4887,id_6527
id_4887,id_6297
id_2339,id_2418
id_2339,id_2940
id_2339,id_2730
id_2339,id_2751
id_2339,id_2796
id_2339,id_2518
id_2339,id_2785
id_541,id_886
id_362,id_934
id_4663,id_6582
id_4663,id_6111
id_1361,id_1410
id_1377,id_1499
id_1377,id_1423
id_1377,id_1433
id_4663,id_6673
id_1361,id_1492
id_3403,id_4697
id_3403,id_5032
id_3403,id_4983
id_245,id_3216
id_3981,id_4417
id_3981,id_4288
id_2150,id_6079
id_2150,id_6319
id_2150,id_6514
id_2150,id_6573
id_2247,id_3216
id_2247,id_3243
id_1879,id_3233
id_4584,id_5508
id_4584,id_5915
id_4584,id_5257
id_484,id_4636
id_2151,id_4536
id_2151,id_5151
id_541,id_1311
id_2150,id_6399
id_3057,id_4535
id_3233,id_4582
id_5032,id_5747
id_5032,id_5322
id_5032,id_5271
id_4905,id_5510
id_1869,id_6543
id_5576,id_5942
id_5576,id_5719
id_5576,id_5590
id_5571,id_5934
