proteinA,proteinB
id_193,id_4711
id_1690,id_4644
id_1684,id_5186
id_6327,id_6516
id_95,id_463
id_3628,id_6093
id_1862,id_2915
id_167,id_6587
id_733,id_1169
id_56,id_236
id_508,id_1498
id_236,id_1156
id_1679,id_2226
id_1679,id_2428
id_3453,id_6488
id_1684,id_2332
id_367,id_1014
id_364,id_1382
id_364,id_1240
id_364,id_1239
id_364,id_1194
id_1679,id_2631
id_1516,id_1824
id_2874,id_2958
id_221,id_364
id_221,id_2235
id_2030,id_2216
id_3196,id_4732
id_135,id_364
id_1679,id_6514
id_4644,id_6079
id_508,id_3425
id_1948,id_6290
id_3563,id_4644
id_447,id_4732
id_496,id_1432
id_496,id_802
id_496,id_1434
id_496,id_1000
id_5863,id_5990
id_2083,id_2495
id_3744,id_4732
id_555,id_1679
id_3330,id_4640
id_236,id_507
id_3524,id_4640
id_334,id_3106
id_5216,id_6190
id_3380,id_4567
id_4941,id_5852
id_367,id_1679
id_1631,id_6434
id_186,id_496
id_1859,id_3081
id_4901,id_5211
id_1596,id_4644
id_1596,id_1679
id_33,id_1775
id_33,id_95
id_33,id_1580
id_5012,id_6021
id_2267,id_2947
id_4950,id_6685
id_3253,id_6434
id_236,id_6258
id_3201,id_4663
id_184,id_3106
id_508,id_2193
id_3716,id_6100
id_496,id_1999
id_5352,id_5659
id_5239,id_5717
id_1720,id_3291
id_3712,id_4732
id_1014,id_1103
id_3010,id_4516
id_1014,id_1423
id_2603,id_2625
id_641,id_1511
id_4711,id_6096
id_2396,id_2777
id_641,id_1795
id_5529,id_5659
id_3062,id_4732
id_4199,id_4447
id_1679,id_5032
id_6100,id_6523
id_4976,id_6608
id_3693,id_6434
id_4631,id_4783
id_364,id_1432
id_364,id_1230
id_496,id_1620
id_1575,id_6434
id_486,id_1679
id_5239,id_6311
id_4644,id_5445
id_938,id_1014
id_1878,id_4743
id_618,id_4599
id_236,id_1196
id_2020,id_4562
id_3664,id_4516
id_3649,id_4972
id_95,id_636
id_1679,id_6252
id_178,id_1679
id_518,id_5107
id_1679,id_3610
id_4928,id_5265
id_2631,id_2751
id_2625,id_2726
id_5378,id_5659
id_3464,id_6280
id_4740,id_5322
id_1679,id_4983
id_1872,id_6290
id_486,id_1014
id_1548,id_2440
id_122,id_3537
id_85,id_6204
id_3396,id_3930
id_4783,id_6434
id_496,id_2074
id_1684,id_3164
id_2483,id_2971
id_3164,id_3561
id_384,id_6249
id_374,id_6100
id_245,id_6181
id_480,id_1204
id_364,id_2074
id_3475,id_6518
id_174,id_4994
id_2004,id_3475
id_1872,id_5149
id_647,id_6107
id_652,id_6107
id_178,id_1014
id_3190,id_4901
id_4288,id_4362
id_4637,id_5659
id_364,id_2228
id_1679,id_4545
id_1679,id_4669
id_3425,id_4732
id_2199,id_2267
id_2259,id_2267
id_2259,id_2851
id_246,id_1504
id_1568,id_2971
id_1607,id_6537
id_1542,id_1679
id_2194,id_4803
id_555,id_1014
id_3190,id_4131
id_3190,id_3248
id_660,id_6434
id_2083,id_4693
id_2021,id_6198
id_237,id_5149
id_310,id_1423
id_1749,id_5222
id_670,id_3420
id_85,id_3313
id_218,id_3291
id_2199,id_2948
id_2070,id_6249
id_3814,id_4069
id_3203,id_6338
id_3396,id_5023
id_1069,id_1423
id_33,id_3056
id_33,id_3317
id_5239,id_5990
id_3569,id_6181
id_1542,id_4644
id_2054,id_5025
id_3522,id_3980
id_3736,id_6434
id_3248,id_5211
id_2189,id_6429
id_496,id_4803
id_59,id_813
id_1615,id_6107
id_1607,id_6175
id_1679,id_6319
id_1679,id_6430
id_1679,id_6079
id_4756,id_6291
id_2184,id_5107
id_641,id_1045
id_204,id_6371
id_1527,id_3426
id_5025,id_5959
id_4644,id_5697
id_114,id_5211
id_1592,id_6377
id_122,id_4688
id_310,id_3062
id_2712,id_2971
id_236,id_3084
id_236,id_3225
id_997,id_1014
id_3476,id_4408
id_1679,id_4897
id_1679,id_5019
id_5208,id_5659
id_1708,id_3438
id_720,id_2243
id_4732,id_5974
id_3313,id_3875
id_2055,id_6392
id_245,id_5008
id_1884,id_5008
id_1720,id_2598
id_3740,id_4401
id_364,id_5166
id_1869,id_4644
id_5012,id_6181
id_496,id_4542
id_2055,id_6126
id_3237,id_3922
id_3561,id_5186
id_3056,id_4054
id_729,id_1345
id_2193,id_4732
id_987,id_1242
id_4732,id_6527
id_5395,id_5442
id_5395,id_5692
id_1035,id_1232
id_536,id_3106
id_4732,id_5988
id_527,id_6434
id_4732,id_6297
id_4732,id_6673
id_85,id_5071
id_4644,id_5444
id_2697,id_2819
id_4844,id_6100
id_1884,id_6181
id_3123,id_5012
id_5248,id_6644
id_4732,id_6558
id_1607,id_2906
id_1607,id_2972
id_496,id_6024
id_4870,id_5852
id_1596,id_2971
id_2267,id_2483
id_2267,id_2271
id_5633,id_5659
id_3376,id_4038
id_1884,id_2267
id_364,id_6406
id_364,id_6618
id_729,id_4776
id_1948,id_5149
id_1950,id_4732
id_364,id_5101
id_3123,id_4054
id_1543,id_4591
id_2030,id_4797
id_5659,id_5993
id_5659,id_5811
id_5659,id_5765
id_714,id_3081
id_4688,id_5358
id_4688,id_5476
id_33,id_998
id_95,id_6280
id_880,id_1423
id_237,id_6290
id_1942,id_5149
id_4689,id_6661
id_114,id_3190
id_4688,id_6668
id_5299,id_5710
id_3201,id_6423
id_6173,id_6488
id_3383,id_3640
id_3383,id_3664
id_6183,id_6488
id_6182,id_6426
id_3579,id_4075
id_5029,id_6420
id_1743,id_3452
id_3348,id_3694
id_4769,id_5035
id_2551,id_2971
id_4698,id_5134
id_3301,id_6560
id_3301,id_6423
id_167,id_243
id_1014,id_1480
id_1513,id_3617
id_740,id_1159
id_4972,id_5029
id_4594,id_5134
id_4594,id_5026
id_6209,id_6573
id_2011,id_2121
id_2011,id_2239
id_3561,id_3620
id_6161,id_6278
id_4681,id_4856
id_3911,id_3976
id_2488,id_2664
id_4881,id_6650
id_4881,id_6661
id_5320,id_5882
id_84,id_293
id_446,id_2169
id_2393,id_2553
id_4866,id_5373
id_4641,id_4881
id_3182,id_3355
id_548,id_1028
id_4849,id_5665
id_423,id_1211
id_6383,id_6520
id_257,id_4739
id_4639,id_4881
id_2104,id_4521
id_4636,id_5084
id_3630,id_4925
id_334,id_425
id_331,id_6613
id_4881,id_5865
id_4879,id_4896
id_5026,id_5069
id_3390,id_6059
id_3562,id_4904
id_242,id_3010
id_955,id_1069
id_5360,id_5629
id_3890,id_4066
id_3778,id_3889
id_1917,id_6632
id_1597,id_2521
id_1793,id_2393
id_389,id_4935
id_6245,id_6365
id_4881,id_5541
id_1960,id_6669
id_3010,id_3383
id_420,id_856
id_5222,id_5882
id_2098,id_6395
id_5012,id_6365
id_1720,id_1841
id_363,id_1797
id_4803,id_4866
id_538,id_5169
id_206,id_3562
id_1859,id_6093
id_4156,id_4490
id_2072,id_6203
id_4792,id_4972
id_3126,id_4831
id_1712,id_3617
id_1917,id_2732
id_1917,id_2532
id_721,id_2169
id_670,id_6443
id_2644,id_2674
id_296,id_408
id_395,id_5102
id_3562,id_6008
id_740,id_2194
id_3532,id_4521
id_310,id_3516
id_1719,id_4878
id_286,id_425
id_6188,id_6488
id_4012,id_4080
id_2178,id_4556
id_645,id_1276
id_2216,id_3537
id_1804,id_6670
id_1513,id_2783
id_778,id_1237
id_1652,id_2030
id_2202,id_6543
id_6043,id_6488
id_296,id_505
id_3814,id_4016
id_4637,id_6426
id_33,id_6573
id_33,id_6526
id_1792,id_5223
id_33,id_5201
id_4896,id_5976
id_4731,id_6590
id_39,id_6325
id_5197,id_6478
id_4043,id_4156
id_3396,id_5248
id_3620,id_4507
id_334,id_924
id_1712,id_2783
id_310,id_955
id_3516,id_4644
id_113,id_3525
id_113,id_3175
id_5222,id_5350
id_660,id_3538
id_296,id_3175
id_1568,id_3310
id_1775,id_6295
id_4116,id_4187
id_5197,id_5908
id_5197,id_5971
id_2371,id_2784
id_3459,id_3660
id_3042,id_4647
id_4647,id_5934
id_545,id_998
id_2229,id_2692
id_700,id_2169
id_157,id_4866
id_3106,id_4524
id_1240,id_1469
id_5553,id_5941
id_2098,id_2257
id_4644,id_6396
id_432,id_4917
id_425,id_5159
id_3376,id_6266
id_3475,id_6271
id_2143,id_4925
id_3551,id_5120
id_648,id_6190
id_3748,id_4771
id_366,id_4813
id_366,id_4812
id_1684,id_3620
id_216,id_1324
id_296,id_5164
id_1548,id_6052
id_3301,id_3814
id_2212,id_6245
id_10,id_5035
id_1597,id_4556
id_2187,id_3698
id_1613,id_5161
id_5384,id_5937
id_2011,id_2636
id_2801,id_2915
id_4827,id_6213
id_681,id_1693
id_389,id_1183
id_3693,id_4990
id_1611,id_4739
id_2079,id_5098
id_3176,id_4075
id_180,id_1917
id_5370,id_5766
id_2216,id_2958
id_84,id_805
id_645,id_4739
id_3010,id_3869
id_3434,id_4288
id_3452,id_4420
id_3093,id_6415
id_502,id_933
id_496,id_1183
id_3664,id_3869
id_5347,id_5813
id_5,id_1914
id_355,id_1035
id_1878,id_4865
id_5026,id_6024
id_5102,id_6674
id_507,id_1207
id_2226,id_6050
id_2226,id_6049
id_4881,id_6471
id_2178,id_3736
id_3452,id_4864
id_242,id_6280
id_2511,id_2932
id_174,id_956
id_168,id_1165
id_2557,id_2932
id_511,id_1859
id_3736,id_4459
id_469,id_6201
id_4632,id_5968
id_4949,id_5912
id_2240,id_3538
id_257,id_1276
id_580,id_2083
id_180,id_4696
id_3630,id_4313
id_1211,id_1484
id_4644,id_6619
id_1770,id_4739
id_3201,id_3814
id_517,id_4828
id_505,id_4744
id_2083,id_2687
id_296,id_1010
id_2099,id_5134
id_1684,id_2602
id_4825,id_6429
id_3664,id_4170
id_5012,id_5502
id_5012,id_5532
id_256,id_825
id_502,id_3323
id_2229,id_5102
id_3630,id_3869
id_4617,id_5968
id_334,id_4896
id_389,id_1723
id_4647,id_6052
id_3564,id_4139
id_383,id_1945
id_2235,id_4972
id_4521,id_6648
id_2212,id_5012
id_334,id_1742
id_1763,id_6400
id_3640,id_3869
id_3640,id_4170
id_3010,id_4170
id_3295,id_6589
id_265,id_4716
id_33,id_1211
id_530,id_4881
id_3201,id_6560
id_1548,id_3042
id_113,id_6364
id_869,id_1216
id_310,id_588
id_320,id_3436
id_3176,id_4435
id_25,id_6349
id_1917,id_3736
id_356,id_6194
id_1878,id_1991
id_1877,id_1881
id_1520,id_2786
id_6214,id_6651
id_715,id_4884
id_1130,id_1165
id_115,id_3638
id_264,id_1165
id_1789,id_2116
id_6008,id_6302
id_5216,id_6517
id_400,id_2021
id_1149,id_1205
id_4505,id_4925
id_496,id_2194
id_1165,id_1207
id_3709,id_4636
id_1159,id_1211
id_4631,id_5265
id_2097,id_6290
id_1858,id_1877
id_4825,id_6247
id_4537,id_6108
id_4537,id_6314
id_427,id_2239
id_1944,id_5132
id_1763,id_3736
id_2144,id_3311
id_4788,id_5570
id_427,id_2121
id_3774,id_4144
id_3603,id_6227
id_3268,id_4054
id_1750,id_6346
id_243,id_6219
id_302,id_6400
id_638,id_5242
id_802,id_939
id_802,id_998
id_4807,id_5509
id_1789,id_3647
id_579,id_1061
id_620,id_6420
id_3436,id_4247
id_3351,id_4404
id_634,id_6651
id_1877,id_4686
id_1877,id_4856
id_69,id_3281
id_33,id_1577
id_90,id_1593
id_418,id_3311
id_670,id_4644
id_2189,id_4747
id_39,id_1789
id_2020,id_5024
id_69,id_3267
id_1862,id_2378
id_1878,id_6222
id_3462,id_4807
id_3666,id_6616
id_384,id_2189
id_4593,id_6209
id_3628,id_6395
id_122,id_6429
id_1763,id_4696
id_74,id_5219
id_1597,id_6613
id_1667,id_3274
id_4697,id_6209
id_4617,id_6280
id_1789,id_2308
id_2178,id_6632
id_1877,id_2726
id_1877,id_2640
id_1877,id_2585
id_33,id_3448
id_2229,id_2484
id_5791,id_5874
id_55,id_4669
id_3949,id_4454
id_635,id_6651
id_74,id_6640
id_74,id_6380
id_1601,id_4825
id_3975,id_4448
id_1881,id_6219
id_745,id_2021
id_4624,id_6200
id_1804,id_6382
id_1789,id_4707
id_1789,id_2907
id_708,id_1666
id_4565,id_6026
id_496,id_4754
id_3528,id_4972
id_4565,id_4825
id_2239,id_6415
id_4635,id_6400
id_246,id_428
id_2193,id_6112
id_38,id_1013
id_3761,id_4056
id_5441,id_5855
id_3237,id_3383
id_356,id_6415
id_712,id_4565
id_4754,id_6676
id_5434,id_5996
id_4565,id_6336
id_1939,id_2022
id_236,id_1262
id_4565,id_4688
id_458,id_4565
id_4565,id_5232
id_4565,id_5855
id_4565,id_5447
id_1013,id_1250
id_3528,id_6420
id_234,id_3126
id_3448,id_4054
id_1850,id_4972
id_1775,id_4565
id_5209,id_6420
id_4710,id_6676
id_5232,id_5690
id_3177,id_6188
id_3443,id_6420
id_3748,id_4865
id_5232,id_5441
id_933,id_1245
id_395,id_931
id_3237,id_4170
id_2555,id_2720
id_5102,id_6339
id_3311,id_4056
id_1799,id_2665
id_46,id_4972
id_2229,id_2978
id_395,id_986
id_395,id_844
id_670,id_1746
id_3411,id_3855
id_5690,id_5855
id_233,id_1259
id_87,id_4565
id_4972,id_5615
id_4972,id_5316
id_2166,id_6112
id_3443,id_4972
id_1874,id_2235
id_4740,id_4850
id_5016,id_6631
id_1939,id_2021
id_4944,id_6109
id_529,id_4535
id_531,id_606
id_5023,id_5288
id_5018,id_5186
id_4994,id_5012
id_5013,id_5214
id_4631,id_5925
id_4648,id_6052
id_122,id_511
id_3013,id_4328
id_66,id_1156
id_964,id_1475
id_5649,id_5763
id_620,id_4972
id_620,id_4771
id_69,id_1679
id_6316,id_6525
id_1862,id_4819
id_6450,id_6649
id_1917,id_4556
id_2006,id_2097
id_4621,id_5323
id_2021,id_5223
id_1924,id_6351
id_368,id_2140
id_2437,id_2495
id_66,id_1945
id_3326,id_3835
id_1610,id_1825
id_1848,id_3477
id_113,id_4921
id_3396,id_5190
id_3392,id_5012
id_1035,id_1239
id_4734,id_5213
id_1390,id_1414
id_945,id_1137
id_826,id_1209
id_712,id_6295
id_33,id_729
id_174,id_2194
id_588,id_4631
id_5713,id_5944
id_4696,id_4777
id_4698,id_4908
id_4698,id_4860
id_2231,id_3736
id_538,id_4879
id_2021,id_3464
id_1917,id_4696
id_2212,id_2235
id_3062,id_3463
id_5611,id_5998
id_6054,id_6060
id_6262,id_6539
id_3525,id_4485
id_5023,id_6054
id_5023,id_6488
id_149,id_4594
id_4760,id_6052
id_2235,id_6365
id_3411,id_6525
id_122,id_4849
id_293,id_1825
id_2021,id_4946
id_1761,id_5019
id_1761,id_4526
id_3111,id_4502
id_3292,id_5012
id_2021,id_3235
id_4698,id_4892
id_1593,id_2532
id_4616,id_6295
id_4734,id_5273
id_3159,id_3867
id_548,id_3736
id_56,id_66
id_66,id_4944
id_2176,id_6280
id_3172,id_3736
id_3169,id_3607
id_150,id_694
id_3206,id_4698
id_1848,id_2796
id_4974,id_5017
id_716,id_1761
id_716,id_1848
id_644,id_1825
id_694,id_1301
id_704,id_1068
id_638,id_6322
id_2189,id_3379
id_46,id_2189
id_4526,id_5017
id_2070,id_2449
id_3177,id_5023
id_3214,id_4892
id_387,id_6648
id_3949,id_4153
id_844,id_1288
id_1848,id_6058
id_1511,id_2605
id_1859,id_6631
id_3490,id_4168
id_221,id_3013
id_3177,id_6060
id_1662,id_2124
id_2178,id_2889
id_2189,id_2501
id_3042,id_4760
id_1948,id_3697
id_620,id_1786
id_1856,id_3746
id_5089,id_6631
id_618,id_6395
id_1863,id_3013
id_5026,id_6551
id_3418,id_4648
id_620,id_6031
id_620,id_6476
id_5253,id_5431
id_5242,id_6488
id_1859,id_6247
id_529,id_926
id_2046,id_2781
id_33,id_4905
id_33,id_4593
id_3013,id_6161
id_3286,id_5012
id_4923,id_6351
id_1840,id_6350
id_4850,id_6033
id_85,id_1870
id_4974,id_6423
id_4974,id_6450
id_555,id_1761
id_555,id_1848
id_1878,id_3744
id_3078,id_5062
id_579,id_2083
id_33,id_1513
id_5197,id_6582
id_216,id_3013
id_1939,id_2023
id_4698,id_5847
id_5864,id_5941
id_3582,id_6489
id_767,id_813
id_33,id_2199
id_3533,id_6538
id_3533,id_4057
id_338,id_1633
id_1939,id_2924
id_2124,id_3464
id_205,id_1304
id_364,id_945
id_496,id_1547
id_174,id_1159
id_229,id_4572
id_85,id_1255
id_4739,id_5403
id_2031,id_3376
id_2216,id_2997
id_3666,id_4623
id_3062,id_3876
id_3111,id_6333
id_620,id_1434
id_1563,id_6266
id_64,id_1633
id_3197,id_3975
id_5181,id_5877
id_3735,id_4378
id_299,id_6092
id_3597,id_3975
id_5213,id_6423
id_3203,id_6661
id_3592,id_3951
id_740,id_1024
id_531,id_3503
id_531,id_3508
id_531,id_3224
id_4825,id_6685
id_1842,id_4808
id_2844,id_2947
id_2021,id_2450
id_1825,id_4502
id_1825,id_6333
id_338,id_5220
id_5029,id_6485
id_3013,id_4596
id_899,id_1385
id_293,id_3111
id_3533,id_4698
id_496,id_5038
id_69,id_1014
id_3736,id_4556
id_743,id_4593
id_3712,id_6351
id_496,id_6551
id_1761,id_2796
id_1757,id_2643
id_56,id_6109
id_2177,id_6037
id_5017,id_6604
id_4550,id_6203
id_33,id_6485
id_364,id_2196
id_694,id_4982
id_5030,id_6188
id_1763,id_2532
id_1765,id_2947
id_1816,id_6488
id_3122,id_6350
id_644,id_3111
id_4516,id_5579
id_5216,id_6429
id_4601,id_5541
id_4792,id_6485
id_1610,id_3111
id_496,id_1476
id_1945,id_6109
id_2083,id_3682
id_5288,id_5509
id_1543,id_3748
id_362,id_3494
id_3196,id_6488
id_2216,id_4566
id_3089,id_4301
id_1926,id_6591
id_1926,id_3582
id_2449,id_2991
id_1543,id_2575
id_1761,id_3477
id_3580,id_4156
id_1922,id_3201
id_476,id_6539
id_327,id_5017
id_5030,id_5878
id_1848,id_5019
id_1848,id_4526
id_122,id_6421
id_1761,id_6058
id_880,id_891
id_216,id_501
id_1816,id_2121
id_1816,id_2239
id_2023,id_4972
id_1506,id_1863
id_3062,id_5247
id_501,id_1863
id_2611,id_2795
id_5229,id_6415
id_157,id_3581
id_2180,id_3604
id_216,id_1506
id_364,id_6420
id_406,id_3640
id_2121,id_3101
id_3076,id_6124
id_3557,id_6415
id_501,id_1009
id_3464,id_3921
id_3448,id_4584
id_3351,id_6330
id_2239,id_3101
id_1816,id_2636
id_4710,id_6198
id_2151,id_2698
id_6436,id_6539
id_3154,id_3736
id_3163,id_4215
id_4734,id_4974
id_3005,id_5142
id_411,id_1677
id_279,id_4928
id_287,id_400
id_287,id_745
id_745,id_5160
id_496,id_5032
id_236,id_363
id_618,id_767
id_745,id_3734
id_5160,id_6645
id_3005,id_4373
id_364,id_4994
id_4635,id_6356
id_415,id_1660
id_419,id_1924
id_3484,id_3640
id_2194,id_6255
id_6293,id_6591
id_4987,id_6023
id_5318,id_5349
id_2428,id_2971
id_2008,id_2153
id_484,id_588
id_3436,id_3782
id_2243,id_5030
id_1679,id_6389
id_3524,id_6280
id_3584,id_3805
id_3484,id_3630
id_400,id_3734
id_5102,id_5183
id_1221,id_1418
id_4710,id_5102
id_3004,id_4373
id_1580,id_4986
id_3582,id_4236
id_5026,id_5441
id_167,id_581
id_33,id_689
id_2056,id_3726
id_4644,id_6377
id_4754,id_5102
id_4734,id_5804
id_3868,id_4473
id_1878,id_4801
id_588,id_6254
id_1684,id_2534
id_2540,id_2889
id_6117,id_6488
id_3688,id_6209
id_6142,id_6389
id_2087,id_6209
id_190,id_5029
id_4644,id_5130
id_258,id_3567
id_287,id_6645
id_3274,id_6673
id_167,id_3260
id_167,id_3163
id_731,id_1169
id_4675,id_4750
id_2319,id_2544
id_386,id_4792
id_386,id_5029
id_6539,id_6636
id_4644,id_4734
id_5242,id_6558
id_3425,id_6382
id_6221,id_6673
id_6192,id_6248
id_5349,id_5610
id_389,id_1159
id_652,id_6264
id_33,id_5003
id_3726,id_6025
id_3383,id_6263
id_3260,id_4215
id_3260,id_3855
id_4628,id_6095
id_4628,id_6382
id_647,id_6264
id_5325,id_5940
id_3734,id_6645
id_1520,id_2304
id_5349,id_5704
id_5349,id_5815
id_1848,id_4505
id_1917,id_2891
id_3898,id_4236
id_1848,id_3476
id_1848,id_3630
id_1848,id_3664
id_1848,id_3010
id_123,id_4994
id_3638,id_4647
id_5025,id_5451
id_174,id_6341
id_33,id_5026
id_287,id_1403
id_984,id_995
id_1761,id_4505
id_816,id_1112
id_4792,id_5600
id_3635,id_4928
id_2199,id_4644
id_2239,id_6388
id_2061,id_6190
id_496,id_930
id_1761,id_3664
id_1761,id_3630
id_4086,id_4473
id_1773,id_3383
id_2017,id_2971
id_1761,id_3010
id_1761,id_3476
id_33,id_945
id_475,id_3383
id_258,id_1703
id_3201,id_4734
id_4982,id_5571
id_3057,id_6209
id_1578,id_2378
id_400,id_5160
id_718,id_6539
id_5029,id_5600
id_1578,id_2685
id_4069,id_4313
id_5029,id_5691
id_3301,id_4734
id_4990,id_5784
id_1615,id_6264
id_1548,id_3638
id_3768,id_4194
id_12,id_6307
id_174,id_1896
id_12,id_1913
id_871,id_1035
id_4797,id_6488
id_389,id_1948
id_2111,id_6499
id_2121,id_6388
id_4516,id_5273
id_3004,id_5142
id_33,id_1893
id_33,id_2021
id_1763,id_2732
id_5877,id_5896
id_523,id_3316
id_4803,id_5877
id_3316,id_3591
id_2006,id_2405
id_33,id_1288
id_1504,id_2535
id_5373,id_5877
id_659,id_2022
id_3077,id_3362
id_4949,id_5669
id_1930,id_2247
id_3373,id_6341
id_3077,id_3581
id_3077,id_6504
id_170,id_1657
id_5084,id_6478
id_3195,id_4054
id_1035,id_1288
id_1939,id_2570
id_365,id_1504
id_3373,id_5214
id_3373,id_4949
id_1896,id_3373
id_5214,id_5669
id_2220,id_4516
id_3013,id_4411
id_2247,id_2459
id_2021,id_4669
id_3355,id_3411
id_767,id_869
id_246,id_1896
id_3229,id_3522
id_95,id_1119
id_245,id_6209
id_6096,id_6443
id_46,id_4597
id_46,id_5012
id_45,id_4687
id_364,id_671
id_810,id_1035
id_3988,id_4075
id_406,id_692
id_243,id_2083
id_243,id_362
id_1850,id_4597
id_1850,id_2177
id_4069,id_4439
id_4069,id_4440
id_2247,id_4732
id_6059,id_6644
id_246,id_6341
id_90,id_1917
id_419,id_1376
id_1884,id_6209
id_60,id_4710
id_4901,id_6131
id_1543,id_1996
id_1543,id_1931
id_4807,id_5026
id_3062,id_4478
id_496,id_3283
id_5369,id_5450
id_1901,id_2021
id_55,id_343
id_704,id_6037
id_74,id_298
id_969,id_1245
id_473,id_3623
id_33,id_496
id_1543,id_2594
id_3214,id_4447
id_1999,id_2235
id_4863,id_5186
id_692,id_6552
id_1917,id_2540
id_3666,id_6093
id_2327,id_2542
id_2327,id_2364
id_5012,id_5268
id_4595,id_4710
id_1759,id_3164
id_1679,id_4734
id_399,id_1488
id_2216,id_3081
id_246,id_3196
id_1759,id_5186
id_5341,id_5357
id_3076,id_6582
id_496,id_1314
id_496,id_1239
id_3443,id_4597
id_1520,id_2581
id_3563,id_5205
id_4925,id_4974
id_664,id_6578
id_3736,id_6613
id_2194,id_2235
id_2321,id_2360
id_452,id_4711
id_3197,id_3604
id_2631,id_2971
id_2177,id_3528
id_3116,id_4109
id_5070,id_5108
id_1543,id_4848
id_5197,id_5847
id_1775,id_4534
id_523,id_907
id_2602,id_2651
id_5108,id_5688
id_3685,id_6426
id_399,id_6222
id_3156,id_3818
id_1035,id_1410
id_2194,id_2327
id_122,id_6247
id_1543,id_3713
id_2178,id_4696
id_3164,id_4863
id_180,id_4754
id_180,id_4710
id_3617,id_6264
id_2087,id_6661
id_3607,id_4447
id_364,id_436
id_383,id_4941
id_5316,id_5861
id_2177,id_3443
id_2177,id_3529
id_114,id_6131
id_1035,id_1290
id_122,id_1760
id_4732,id_5571
id_245,id_1329
id_364,id_6077
id_5615,id_5861
id_3062,id_4683
id_1942,id_2364
id_555,id_6112
id_5022,id_5848
id_1519,id_4754
id_1519,id_4710
id_523,id_2247
id_364,id_1314
id_364,id_1122
id_364,id_1309
id_1573,id_6018
id_243,id_5108
id_4635,id_5341
id_4683,id_6582
id_356,id_900
id_1695,id_2316
id_496,id_1931
id_1205,id_1459
id_4732,id_5704
id_1079,id_1288
id_74,id_1365
id_5012,id_6222
id_74,id_3382
id_1848,id_2947
id_511,id_1652
id_364,id_1996
id_362,id_1881
id_362,id_1693
id_1881,id_5108
id_1693,id_5108
id_395,id_6436
id_5159,id_6582
id_334,id_3383
id_1061,id_1194
id_579,id_1138
id_364,id_1679
id_3063,id_5012
id_80,id_2078
id_150,id_1841
id_1917,id_6037
id_298,id_6120
id_364,id_5113
id_1761,id_2947
id_423,id_1543
id_452,id_983
id_452,id_1730
id_452,id_979
id_1660,id_6642
id_80,id_1944
id_3176,id_4893
id_364,id_1527
id_362,id_5070
id_2235,id_2364
id_298,id_3146
id_891,id_1014
id_3176,id_3834
id_1690,id_5205
id_3330,id_4994
id_3524,id_4994
id_1138,id_1194
id_659,id_3320
id_246,id_1787
id_5253,id_5800
id_2121,id_6415
id_1769,id_2449
id_3528,id_4597
id_113,id_3640
id_4597,id_5615
id_4597,id_5316
id_5038,id_5710
id_3176,id_4056
id_389,id_6415
id_496,id_5186
id_496,id_4925
id_2021,id_4699
id_481,id_6110
id_1242,id_1261
id_3561,id_4191
id_1684,id_5209
id_2021,id_2664
id_3749,id_4115
id_33,id_3010
id_135,id_1403
id_4687,id_6420
id_150,id_838
id_389,id_1486
id_5373,id_5941
id_5896,id_5941
id_3561,id_5209
id_453,id_3123
id_3561,id_5194
id_4803,id_5941
id_4860,id_4868
id_4644,id_5207
id_4644,id_4867
id_70,id_370
id_70,id_182
id_636,id_1259
id_6187,id_6325
id_70,id_3611
id_4925,id_5026
id_3144,id_5055
id_3201,id_3551
id_6177,id_6615
id_2490,id_2808
id_2490,id_2536
id_448,id_584
id_1996,id_2664
id_4516,id_4644
id_3010,id_4109
id_2218,id_3689
id_122,id_6685
id_2121,id_6578
id_364,id_1261
id_562,id_6142
id_2519,id_2664
id_6126,id_6339
id_2146,id_2874
id_6247,id_6252
id_151,id_1069
id_601,id_685
id_1679,id_6417
id_3301,id_3551
id_3301,id_6119
id_70,id_596
id_3477,id_5017
id_891,id_1313
id_310,id_4867
id_310,id_5207
id_4549,id_4644
id_3477,id_6450
id_4984,id_5069
id_544,id_2218
id_750,id_3301
id_6126,id_6327
id_4702,id_4969
id_750,id_3201
id_596,id_6468
id_596,id_685
id_1900,id_6661
id_652,id_807
id_90,id_302
id_151,id_310
id_2186,id_3573
id_2189,id_3748
id_584,id_745
id_588,id_880
id_197,id_584
id_1750,id_1862
id_392,id_3690
id_310,id_4549
id_310,id_3348
id_3396,id_4153
id_367,id_1329
id_2532,id_2664
id_2544,id_2664
id_1878,id_4812
id_596,id_6661
id_1922,id_2194
id_5031,id_6661
id_614,id_6311
id_170,id_1169
id_3548,id_3754
id_6306,id_6420
id_618,id_3524
id_618,id_3330
id_149,id_3636
id_90,id_1035
id_4353,id_4470
id_3301,id_3908
id_3301,id_4230
id_3057,id_3062
id_5181,id_5896
id_579,id_1344
id_4844,id_5017
id_465,id_6249
id_1895,id_4644
id_2581,id_2815
id_601,id_6468
id_1563,id_3376
id_3522,id_6444
id_3524,id_6420
id_3748,id_4156
id_3754,id_4073
id_33,id_3292
id_3551,id_4016
id_5190,id_5261
id_3196,id_4711
id_6557,id_6578
id_310,id_1425
id_310,id_1410
id_310,id_1380
id_374,id_5017
id_3736,id_4340
id_310,id_6301
id_3477,id_4109
id_1999,id_5026
id_178,id_1329
id_33,id_3352
id_400,id_584
id_5232,id_5434
id_3716,id_5017
id_149,id_4961
id_16,id_3620
